Term,Role,Attribute,Freq,numdocs,_keep,Key,Parent,Parent_id,_ispar,Weight
加害者,,Alpha,2,1,Y,2343,,2343,,1
おっしゃる,,Alpha,1,1,Y,2344,,2344,,1
域,,Alpha,1,1,Y,2345,,2345,,1
形,,Alpha,2,2,Y,2346,,2346,,0.8245749364
的,,Alpha,3,3,Y,2347,,2347,,0.7219578525
編,,Alpha,1,1,Y,2348,,2348,,1
おなじみ,,Alpha,1,1,Y,2349,,2349,,1
スピード,,Alpha,1,1,Y,2350,,2350,,1
楽しめる,,Alpha,1,1,Y,2351,,2351,,1
収集日,nlpNounGroup,Alpha,1,1,Y,2352,,2352,,1
白川水源,nlpNounGroup,Alpha,1,1,Y,2353,,2353,,1
余興,,Alpha,1,1,Y,2354,,2354,,1
合計,,Alpha,1,1,Y,2355,,2355,,1
喜ぶ,,Alpha,1,1,Y,2356,,2356,+,1
最も,,Alpha,2,2,Y,2357,,2357,,0.8245749364
本社,,Alpha,1,1,Y,2358,,2358,,1
十分な,,Alpha,1,1,Y,4199,2312,2312,.,1
呼び起こす,,Alpha,1,1,Y,2359,,2359,,1
皆,,Alpha,1,1,Y,2360,,2360,,1
供す,,Alpha,1,1,Y,2361,,2361,+,1
最新,,Alpha,1,1,Y,2362,,2362,,1
それら,,Alpha,2,2,Y,2363,,2363,,0.8245749364
テレビ,,Alpha,2,1,Y,2364,,2364,,1
フード,,Alpha,1,1,Y,2365,,2365,,1
プレゼント 会社情報,nlpNounGroup,Alpha,1,1,Y,2366,,2366,,1
皇,,Alpha,1,1,Y,2367,,2367,,1
今後,,Alpha,2,2,Y,2368,,2368,,0.8245749364
仏像,,Alpha,1,1,Y,2369,,2369,,1
中高生女子,nlpNounGroup,Alpha,1,1,Y,2370,,2370,,1
堂,,Alpha,2,2,Y,2371,,2371,,0.8245749364
交通,,Alpha,1,1,Y,2372,,2372,,1
ホーム,,Alpha,2,2,Y,2373,,2373,,0.8245749364
煮干し,,Alpha,1,1,Y,2374,,2374,,1
労働,,Alpha,1,1,Y,2375,,2375,,1
紹介,,Alpha,6,3,Y,2376,,2376,,0.7804328737
甲府市,,Alpha,2,1,Y,2377,,2377,,1
浮き上がる,,Alpha,1,1,Y,2378,,2378,+,1
木,,Alpha,7,2,Y,2379,,2379,,0.8962057652
総称する,,Alpha,1,1,Y,2380,,2380,+,1
前日,,Alpha,3,3,Y,2381,,2381,,0.7219578525
読む,,Alpha,1,1,Y,2382,,2382,,1
通った,,Alpha,1,1,Y,4200,309,309,.,1
in,,Alpha,1,1,Y,2383,,2383,,1
地元,,Alpha,5,4,Y,2384,,2384,,0.6628456418
我が家,,Alpha,2,1,Y,2385,,2385,,1
本,,Alpha,8,4,Y,2386,,2386,,0.7283025491
ミラジ,,Alpha,1,1,Y,2387,,2387,,1
厚くて,,Alpha,1,1,Y,4201,2453,2453,.,1
高森町,,Alpha,1,1,Y,2388,,2388,,1
たっぷり,,Alpha,1,1,Y,2389,,2389,,1
分割して,,Alpha,1,1,Y,4202,3787,3787,.,1
後,,Alpha,13,9,Y,2390,,2390,,0.4857924838
多数,,Alpha,2,2,Y,2391,,2391,,0.8245749364
多い,,Alpha,3,2,Y,2392,,2392,,0.8389078949
披露,,Alpha,1,1,Y,2393,,2393,,1
花火,,Alpha,1,1,Y,2394,,2394,,1
営業時間,,Alpha,5,4,Y,2395,,2395,,0.6628456418
紹介する,,Alpha,3,3,Y,2396,,2396,+,0.7219578525
紹介する,,Alpha,2,2,Y,2396,2396,2396,.,0.7219578525
なぁ,,Alpha,1,1,Y,2397,,2397,,1
はり,,Alpha,2,1,Y,4203,2398,2398,.,1
はる,,Alpha,2,1,Y,2398,,2398,+,1
一体,,Alpha,1,1,Y,2399,,2399,,1
晴れ,,Alpha,1,1,Y,2400,,2400,,1
徐,,Alpha,1,1,Y,2401,,2401,,1
朱,,Alpha,1,1,Y,2402,,2402,,1
一切記録,nlpNounGroup,Alpha,1,1,Y,2403,,2403,,1
村,,Alpha,3,1,Y,2404,,2404,,1
ない,,Alpha,63,23,Y,2405,,2405,+,0.2784552705
ない,,Alpha,41,20,Y,2405,2405,2405,.,0.2784552705
キロ,,Alpha,1,1,Y,2406,,2406,,1
年内,,Alpha,1,1,Y,2407,,2407,,1
試合,,Alpha,3,1,Y,2408,,2408,,1
道行,,Alpha,1,1,Y,2409,,2409,,1
ちなみに,,Alpha,4,4,Y,2410,,2410,,0.6491498728
国内最大,nlpNounGroup,Alpha,1,1,Y,2411,,2411,,1
なう,,Alpha,14,8,Y,2412,,2412,+,0.5013768878
状況,,Alpha,3,2,Y,2413,,2413,,0.8389078949
主張して,,Alpha,2,2,Y,4204,3806,3806,.,0.8245749364
鬼退治,nlpNounGroup,Alpha,1,1,Y,2414,,2414,,1
投稿,,Alpha,1,1,Y,2415,,2415,,1
関す,,Alpha,3,3,Y,2416,,2416,+,0.7219578525
白馬,,Alpha,1,1,Y,2417,,2417,,1
同理学部長,nlpNounGroup,Alpha,2,1,Y,2418,,2418,,1
例年,,Alpha,1,1,Y,2419,,2419,,1
日照,,Alpha,1,1,Y,2420,,2420,,1
悲しみ,,Alpha,2,1,Y,2421,,2421,,1
登,,Alpha,1,1,Y,2422,,2422,,1
藝,,Alpha,1,1,Y,2423,,2423,,1
そこで,,Alpha,4,3,Y,2424,,2424,,0.7368624046
1500m級,nlpNounGroup,Alpha,1,1,Y,2425,,2425,,1
グリルランチ,nlpNounGroup,Alpha,1,1,Y,2426,,2426,,1
市場実勢相場,nlpNounGroup,Alpha,1,1,Y,2427,,2427,,1
役,,Alpha,3,2,Y,2428,,2428,,0.8389078949
なか,,Alpha,2,2,Y,2429,,2429,,0.8245749364
多く,,Alpha,9,6,Y,2430,,2430,,0.5608657475
イノシシ,,Alpha,1,1,Y,2431,,2431,,1
形成した,,Alpha,1,1,Y,4205,38,38,.,1
エアアジア,,Alpha,1,1,Y,2432,,2432,,1
給与 時給,nlpNounGroup,Alpha,1,1,Y,2433,,2433,,1
観光キャンペーン,nlpNounGroup,Alpha,1,1,Y,2434,,2434,,1
側,,Alpha,7,5,Y,2435,,2435,,0.6266805046
白,,Alpha,1,1,Y,2436,,2436,,1
美幸,,Alpha,1,1,Y,2437,,2437,,1
京都府,,Alpha,1,1,Y,2438,,2438,,1
参加し,,Alpha,1,1,Y,4206,1477,1477,.,1
見学して,,Alpha,1,1,Y,4207,19,19,.,1
しれる,,Alpha,2,2,Y,2439,,2439,+,0.8245749364
堕ちた,,Alpha,1,1,Y,4208,2494,2494,.,1
話した,,Alpha,1,1,Y,4209,44,44,.,1
屏風絵,nlpNounGroup,Alpha,1,1,Y,2440,,2440,,1
出し方 生ごみ,nlpNounGroup,Alpha,1,1,Y,2441,,2441,,1
彼,,Alpha,4,3,Y,2442,,2442,,0.7368624046
さめ,,Alpha,1,1,Y,4210,702,702,.,1
歴史,,Alpha,2,2,Y,2443,,2443,,0.8245749364
それぞれ,,Alpha,1,1,Y,2444,,2444,,1
赤,,Alpha,2,2,Y,2445,,2445,,0.8245749364
最北端,,Alpha,1,1,Y,2446,,2446,,1
サービス,,Alpha,2,2,Y,2447,,2447,,0.8245749364
なく,,Alpha,8,7,Y,4211,2405,2405,.,0.5175810751
コース,,Alpha,1,1,Y,2448,,2448,,1
ｎｅｗｓ,,Alpha,1,1,Y,2449,,2449,,1
１１０番通報する,,Mixed,1,1,Y,2450,,2450,+,1
勧善懲悪物語,nlpNounGroup,Alpha,1,1,Y,2451,,2451,,1
超,,Alpha,1,1,Y,2452,,2452,,1
厚い,,Alpha,3,2,Y,2453,,2453,+,0.8389078949
厚い,,Alpha,1,1,Y,2453,2453,2453,.,0.8389078949
負い,,Alpha,1,1,Y,4212,2465,2465,.,1
トラブル,,Alpha,1,1,Y,2454,,2454,,1
言い渡し,,Alpha,3,2,Y,4213,2466,2466,.,0.8389078949
(土,nlpNounGroup,Alpha,4,3,Y,2455,,2455,,0.7368624046
商標,,Alpha,1,1,Y,2456,,2456,,1
賄わ,,Alpha,1,1,Y,4214,2300,2300,.,1
期間中,,Alpha,2,1,Y,2457,,2457,,1
親身だ,,Alpha,1,1,Y,2458,,2458,+,1
信用する,,Alpha,1,1,Y,2459,,2459,+,1
アクセスマップ,,Alpha,1,1,Y,2460,,2460,,1
束,,Alpha,2,1,Y,2461,,2461,,1
さて,,Alpha,2,1,Y,2462,,2462,,1
キー,,Alpha,1,1,Y,2463,,2463,,1
補助,,Alpha,2,2,Y,2464,,2464,,0.8245749364
負う,,Alpha,1,1,Y,2465,,2465,+,1
言い渡す,,Alpha,3,2,Y,2466,,2466,+,0.8389078949
無理,,Alpha,1,1,Y,2467,,2467,,1
相模湖,,Alpha,1,1,Y,2468,,2468,,1
条,,Alpha,4,2,Y,2469,,2469,,0.8245749364
弱い,,Alpha,1,1,Y,2470,,2470,+,1
商店街,,Alpha,1,1,Y,2471,,2471,,1
城ヶ島,,Alpha,1,1,Y,2472,,2472,,1
なさ,,Alpha,1,1,Y,4215,2488,2488,.,1
四季,,Alpha,1,1,Y,2473,,2473,,1
櫻井,,Alpha,1,1,Y,2474,,2474,,1
保育所,,Alpha,1,1,Y,2475,,2475,,1
東大寺,,Alpha,1,1,Y,2476,,2476,,1
ミニサラダ,,Alpha,1,1,Y,2477,,2477,,1
藩,,Alpha,11,2,Y,2478,,2478,,0.9229012131
広がり,,Alpha,3,2,Y,2479,,2479,,0.8389078949
シーズン,,Alpha,1,1,Y,2480,,2480,,1
心,,Alpha,4,3,Y,2481,,2481,,0.7368624046
藩邸跡,nlpNounGroup,Alpha,1,1,Y,2482,,2482,,1
来,,Alpha,1,1,Y,4216,6,6,.,1
前回,,Alpha,1,1,Y,2483,,2483,,1
特定,,Alpha,2,2,Y,2484,,2484,,0.8245749364
まいり,,Alpha,3,1,Y,4217,2493,2493,.,1
史跡名勝,nlpNounGroup,Alpha,1,1,Y,2485,,2485,,1
盛り具合,nlpNounGroup,Alpha,1,1,Y,2486,,2486,,1
60-94,,Mixed,1,1,Y,2487,,2487,,1
なす,,Alpha,2,2,Y,2488,,2488,+,0.8245749364
市場,,Alpha,1,1,Y,2489,,2489,,1
著書,,Alpha,1,1,Y,2490,,2490,,1
読み,,Alpha,1,1,Y,2491,,2491,,1
twitter,,Alpha,1,1,Y,2492,,2492,,1
まいる,,Alpha,3,1,Y,2493,,2493,+,1
堕ちる,,Alpha,1,1,Y,2494,,2494,+,1
桃源郷,,Alpha,1,1,Y,2495,,2495,,1
永い,,Alpha,1,1,Y,2496,,2496,+,1
通行,,Alpha,3,1,Y,2497,,2497,,1
住まい,,Alpha,1,1,Y,2498,,2498,,1
果物くず,nlpNounGroup,Alpha,1,1,Y,2499,,2499,,1
御用商人,,Alpha,1,1,Y,2500,,2500,,1
迎えたら,,Alpha,1,1,Y,4218,3711,3711,.,1
見え隠れする,,Alpha,1,1,Y,2501,,2501,,1
年代前半,nlpNounGroup,Alpha,1,1,Y,2502,,2502,,1
登場人物,nlpNounGroup,Alpha,3,1,Y,2503,,2503,,1
なぜ,,Alpha,2,1,Y,2504,,2504,,1
紅葉,,Alpha,2,1,Y,2505,,2505,,1
よって,,Alpha,10,7,Y,4219,1272,1272,.,0.5225055909
親身に,,Alpha,1,1,Y,4220,2458,2458,.,1
遊ぼう,,Alpha,1,1,Y,4221,1476,1476,.,1
-0831,,Num,1,1,Y,2506,,2506,,1
讃岐,,Alpha,4,1,Y,2507,,2507,,1
負け,,Alpha,1,1,Y,4222,587,587,.,1
地名 経緯度 最東端 川崎市,nlpNounGroup,Alpha,1,1,Y,2508,,2508,,1
入寮,,Alpha,1,1,Y,2509,,2509,,1
活かして,,Alpha,1,1,Y,4223,1513,1513,.,1
中部国際空港,,Alpha,1,1,Y,2510,,2510,,1
東登山道,nlpNounGroup,Alpha,1,1,Y,2511,,2511,,1
けれど,,Alpha,1,1,Y,2512,,2512,,1
溢れる,,Alpha,1,1,Y,2513,,2513,,1
さん,,Alpha,24,7,Y,2514,,2514,,0.6219539467
北緯,,Alpha,3,2,Y,2515,,2515,,0.8389078949
おける,,Alpha,2,2,Y,2516,,2516,,0.8245749364
税負担,,Alpha,1,1,Y,2517,,2517,,1
実現する,,Alpha,1,1,Y,2518,,2518,+,1
都道府県別統計,nlpNounGroup,Alpha,1,1,Y,2519,,2519,,1
塊,,Alpha,1,1,Y,2520,,2520,,1
jr,,Alpha,10,2,Y,2521,,2521,,0.9177264182
厚さ,,Alpha,1,1,Y,4224,2453,2453,.,1
左右,,Alpha,1,1,Y,2522,,2522,,1
泳ぐ,,Alpha,1,1,Y,2523,,2523,+,1
入居者,,Alpha,4,1,Y,2524,,2524,,1
なっ,,Alpha,1,1,Y,2525,,2525,,1
部下,,Alpha,1,1,Y,2526,,2526,,1
褒め言葉,,Alpha,1,1,Y,2527,,2527,,1
東,,Alpha,8,6,Y,2528,,2528,,0.561437341
山岳地帯,nlpNounGroup,Alpha,1,1,Y,2529,,2529,,1
帝国,,Alpha,3,1,Y,2530,,2530,,1
駐車場,,Alpha,2,2,Y,2531,,2531,,0.8245749364
取得する,,Alpha,2,2,Y,2532,,2532,+,0.8245749364
取得する,,Alpha,1,1,Y,2532,2532,2532,.,0.8245749364
リラックス,,Alpha,1,1,Y,2533,,2533,,1
病理学,nlpNounGroup,Alpha,1,1,Y,2534,,2534,,1
満願寺温泉,nlpNounGroup,Alpha,1,1,Y,2535,,2535,,1
利用,,Alpha,2,2,Y,2536,,2536,,0.8245749364
永く,,Alpha,1,1,Y,4225,2496,2496,.,1
マーケット,,Alpha,1,1,Y,2537,,2537,,1
報,,Alpha,1,1,Y,2538,,2538,,1
周防,,Alpha,4,1,Y,2539,,2539,,1
使用する,,Alpha,4,4,Y,2540,,2540,+,0.6491498728
金子大作裁判長,nlpNounGroup,Alpha,1,1,Y,2541,,2541,,1
など,,Alpha,43,20,Y,2542,,2542,,0.3000100238
下り,,Alpha,1,1,Y,2543,,2543,,1
耐久,,Alpha,1,1,Y,2544,,2544,,1
移った,,Alpha,1,1,Y,4226,3305,3305,.,1
東京都千代田区,,Alpha,1,1,Y,2545,,2545,,1
さま,,Alpha,1,1,Y,2546,,2546,,1
なら,,Alpha,7,5,Y,4227,2555,2555,.,0.6077624778
探し,,Alpha,2,1,Y,4228,2556,2556,.,1
提供,,Alpha,3,1,Y,2547,,2547,,1
働けた,,Alpha,1,1,Y,4229,2604,2604,.,1
林,,Alpha,2,1,Y,2548,,2548,,1
なに,,Alpha,1,1,Y,2549,,2549,,1
なり,,Alpha,18,14,Y,4230,2555,2555,.,0.3538143469
頂き,,Alpha,1,1,Y,4231,2562,2562,.,1
過ごす,,Alpha,1,1,Y,2550,,2550,+,1
解決する,,Alpha,1,1,Y,2551,,2551,+,1
構造計算,nlpNounGroup,Alpha,1,1,Y,2552,,2552,,1
異常な点,nlpNounGroup,Alpha,1,1,Y,2553,,2553,,1
http://www.city.fukushima.fukushima.jp/soshiki/30/1174.html,,Mixed,1,1,Y,2554,,2554,,1
なる,,Alpha,27,16,Y,2555,,2555,+,0.3420744904
なる,,Alpha,2,2,Y,2555,2555,2555,.,0.3420744904
働か,,Alpha,1,1,Y,4232,2571,2571,.,1
探す,,Alpha,5,3,Y,2556,,2556,+,0.7595009048
探す,,Alpha,2,2,Y,2556,2556,2556,.,0.7595009048
岐阜県,,Alpha,1,1,Y,2557,,2557,,1
県議会,,Alpha,1,1,Y,2558,,2558,,1
ストーブ,,Alpha,1,1,Y,2559,,2559,,1
られ,,Alpha,10,7,Y,4233,817,817,.,0.5225055909
住宅,,Alpha,2,1,Y,2560,,2560,,1
百合,,Alpha,1,1,Y,2561,,2561,,1
頂く,,Alpha,2,1,Y,2562,,2562,+,1
大広間,,Alpha,1,1,Y,2563,,2563,,1
全面通行止め,nlpNounGroup,Alpha,1,1,Y,2564,,2564,,1
機器,,Alpha,1,1,Y,2565,,2565,,1
藤山,,Alpha,1,1,Y,2566,,2566,,1
僕,,Alpha,2,1,Y,2567,,2567,,1
趣,,Alpha,1,1,Y,2568,,2568,,1
好む,,Alpha,2,2,Y,2569,,2569,+,0.8245749364
登場,,Alpha,4,2,Y,2570,,2570,,0.8576814834
働く,,Alpha,1,1,Y,2571,,2571,+,1
田中,,Alpha,1,1,Y,2572,,2572,,1
特別な位置,nlpNounGroup,Alpha,1,1,Y,2573,,2573,,1
patisserie,,Alpha,1,1,Y,2574,,2574,,1
火口規制状況,nlpNounGroup,Alpha,1,1,Y,2575,,2575,,1
枝,,Alpha,5,1,Y,2576,,2576,,1
松島,,Alpha,1,1,Y,2577,,2577,,1
粘り,,Alpha,1,1,Y,2578,,2578,,1
宮城県,,Alpha,2,1,Y,2579,,2579,,1
小学生,,Alpha,1,1,Y,2580,,2580,,1
小麦粉,,Alpha,2,1,Y,2581,,2581,,1
標準記録,,Alpha,1,1,Y,2582,,2582,,1
板,,Alpha,1,1,Y,2583,,2583,,1
青島,,Alpha,1,1,Y,2584,,2584,,1
離れた,,Alpha,1,1,Y,4234,2644,2644,.,1
省,,Alpha,1,1,Y,2585,,2585,,1
みた,,Alpha,1,1,Y,4235,2641,2641,.,1
右下,,Alpha,1,1,Y,2586,,2586,,1
大手,,Alpha,1,1,Y,2587,,2587,,1
求人,,Alpha,1,1,Y,2588,,2588,,1
jr関西本,nlpNounGroup,Alpha,1,1,Y,2589,,2589,,1
港湾,,Alpha,1,1,Y,2590,,2590,,1
緑色,,Alpha,1,1,Y,2591,,2591,,1
仮橋,nlpNounGroup,Alpha,1,1,Y,2592,,2592,,1
加工食品,nlpNounGroup,Alpha,1,1,Y,2593,,2593,,1
少々,,Alpha,1,1,Y,2594,,2594,,1
所在,,Alpha,1,1,Y,2595,,2595,,1
購入,,Alpha,3,3,Y,2596,,2596,,0.7219578525
だった,,Alpha,4,3,Y,2597,,2597,,0.7368624046
生産者,,Alpha,4,2,Y,2598,,2598,,0.8576814834
通行可,nlpNounGroup,Alpha,1,1,Y,2599,,2599,,1
悪い表現,nlpNounGroup,Alpha,1,1,Y,2600,,2600,,1
農山村地域,nlpNounGroup,Alpha,1,1,Y,2601,,2601,,1
減る,,Alpha,1,1,Y,2602,,2602,+,1
赤壁,,Alpha,7,1,Y,2603,,2603,,1
働ける,,Alpha,1,1,Y,2604,,2604,+,1
開,,Alpha,1,1,Y,2605,,2605,,1
備に,,Alpha,1,1,Y,2606,,2606,,1
かねる,,Alpha,2,2,Y,2607,,2607,+,0.8245749364
ゆがめる,,Alpha,1,1,Y,2608,,2608,+,1
回復する,,Alpha,1,1,Y,2609,,2609,,1
みつ,,Alpha,1,1,Y,2610,,2610,+,1
想像,,Alpha,2,2,Y,2611,,2611,,0.8245749364
逃亡した,,Alpha,1,1,Y,4236,212,212,.,1
柄,,Alpha,1,1,Y,2612,,2612,,1
同時,,Alpha,1,1,Y,2613,,2613,,1
良質,,Alpha,1,1,Y,2614,,2614,,1
居住して,,Alpha,1,1,Y,4237,191,191,.,1
みて,,Alpha,1,1,Y,4238,2610,2610,.,1
危険だ,,Alpha,1,1,Y,2615,,2615,+,1
敗れた,,Alpha,1,1,Y,4239,2665,2665,.,1
泳いだり,,Alpha,1,1,Y,4240,2523,2523,.,1
マシンオペレーション,nlpNounGroup,Alpha,1,1,Y,2616,,2616,,1
づけ,,Alpha,1,1,Y,4241,2154,2154,.,1
冷め,,Alpha,1,1,Y,4242,1624,1624,.,1
ａｍ,,Alpha,1,1,Y,2617,,2617,,1
経験者手当,nlpNounGroup,Alpha,1,1,Y,2618,,2618,,1
スピード至上主義,nlpNounGroup,Alpha,1,1,Y,2619,,2619,,1
店頭,,Alpha,3,2,Y,2620,,2620,,0.8389078949
マップ,,Alpha,2,1,Y,2621,,2621,,1
地方最大級,nlpNounGroup,Alpha,1,1,Y,2622,,2622,,1
募る,,Alpha,1,1,Y,2623,,2623,,1
運賃,,Alpha,2,1,Y,2624,,2624,,1
こちら,,Alpha,4,4,Y,2625,,2625,,0.6491498728
若返る,,Alpha,1,1,Y,2626,,2626,+,1
立ち入り,,Alpha,1,1,Y,2627,,2627,,1
km,,Alpha,11,4,Y,2628,,2628,,0.7758745816
性,,Alpha,2,2,Y,2629,,2629,,0.8245749364
県,,Alpha,21,8,Y,2630,,2630,,0.6037897082
足,,Alpha,3,2,Y,2631,,2631,,0.8389078949
表現,,Alpha,2,2,Y,2632,,2632,,0.8245749364
とどまる,,Alpha,1,1,Y,2633,,2633,+,1
目,,Alpha,3,3,Y,2634,,2634,,0.7219578525
間,,Alpha,4,3,Y,2635,,2635,,0.7368624046
下旬,,Alpha,1,1,Y,2636,,2636,,1
総務課,,Alpha,1,1,Y,2637,,2637,,1
アンパンマン,,Alpha,1,1,Y,2638,,2638,,1
ｎｅｗｓ　ｌｉｖｅ,nlpNounGroup,Alpha,1,1,Y,2639,,2639,,1
塩,,Alpha,1,1,Y,2640,,2640,,1
みる,,Alpha,14,11,Y,2641,,2641,+,0.4072766908
みる,,Alpha,2,2,Y,2641,2641,2641,.,0.4072766908
半分,,Alpha,1,1,Y,2642,,2642,,1
本部,,Alpha,3,2,Y,2643,,2643,,0.8389078949
離れる,,Alpha,1,1,Y,2644,,2644,+,1
方位,,Alpha,1,1,Y,2645,,2645,,1
純信,,Alpha,1,1,Y,2646,,2646,,1
一時的だ,,Alpha,1,1,Y,2647,,2647,+,1
保護管理,,Alpha,1,1,Y,2648,,2648,,1
昆虫愛好家,nlpNounGroup,Alpha,1,1,Y,2649,,2649,,1
長,,Alpha,4,4,Y,2650,,2650,,0.6491498728
三好,,Alpha,1,1,Y,2651,,2651,,1
協力,,Alpha,3,2,Y,2652,,2652,,0.8389078949
福祉,,Alpha,1,1,Y,2653,,2653,,1
多大だ,,Alpha,1,1,Y,2654,,2654,+,1
成長する,,Alpha,1,1,Y,2655,,2655,+,1
契約不履行,nlpNounGroup,Alpha,1,1,Y,2656,,2656,,1
危険な,,Alpha,1,1,Y,4243,2615,2615,.,1
思い出,,Alpha,2,2,Y,2657,,2657,,0.8245749364
出資,,Alpha,1,1,Y,2658,,2658,,1
昭和,,Alpha,18,1,Y,2659,,2659,,1
政治家,,Alpha,1,1,Y,2660,,2660,,1
伝わって,,Alpha,1,1,Y,4244,1529,1529,.,1
拡大しよう,,Alpha,1,1,Y,4245,103,103,.,1
行列客,nlpNounGroup,Alpha,1,1,Y,2661,,2661,,1
富山市内,nlpNounGroup,Alpha,1,1,Y,2662,,2662,,1
農政部果樹,nlpNounGroup,Alpha,1,1,Y,2663,,2663,,1
最終,,Alpha,1,1,Y,2664,,2664,,1
敗れる,,Alpha,1,1,Y,2665,,2665,+,1
ポイント,,Alpha,1,1,Y,2666,,2666,,1
内装,,Alpha,1,1,Y,2667,,2667,,1
豚肉,,Alpha,1,1,Y,2668,,2668,,1
宜しい,,Alpha,1,1,Y,2669,,2669,+,1
被害額,,Alpha,1,1,Y,2670,,2670,,1
分野,,Alpha,1,1,Y,2671,,2671,,1
北東,,Alpha,1,1,Y,2672,,2672,,1
厳しい,,Alpha,1,1,Y,2673,,2673,,1
漫画家,,Alpha,2,1,Y,2674,,2674,,1
教育委員会,,Alpha,1,1,Y,2675,,2675,,1
レストラン菱富,nlpNounGroup,Alpha,2,1,Y,2676,,2676,,1
同年,,Alpha,1,1,Y,2677,,2677,,1
届く,,Alpha,1,1,Y,2678,,2678,+,1
荊州,,Alpha,1,1,Y,2679,,2679,,1
獣害対象,nlpNounGroup,Alpha,1,1,Y,2680,,2680,,1
スイムトレーニング,,Alpha,1,1,Y,2681,,2681,,1
やむ,,Alpha,2,2,Y,2682,,2682,+,0.8245749364
好ま,,Alpha,2,2,Y,4246,2569,2569,.,0.8245749364
届け,,Alpha,1,1,Y,4247,2678,2678,.,1
松下,,Alpha,3,1,Y,2683,,2683,,1
んです,,Alpha,6,5,Y,4248,2192,2192,.,0.6050078101
一時的に,,Alpha,1,1,Y,4249,2647,2647,.,1
毎日新聞,,Alpha,1,1,Y,2684,,2684,,1
強から,,Alpha,1,1,Y,4250,2999,2999,.,1
こくちょう,,Alpha,1,1,Y,2685,,2685,,1
高等師範学校講師,nlpNounGroup,Alpha,1,1,Y,2686,,2686,,1
跡,,Alpha,1,1,Y,2687,,2687,,1
藩閥政治,nlpNounGroup,Alpha,1,1,Y,2688,,2688,,1
戊辰,,Alpha,1,1,Y,2689,,2689,,1
調子,,Alpha,1,1,Y,2690,,2690,,1
継続する,,Alpha,1,1,Y,2691,,2691,+,1
わから,,Alpha,3,2,Y,4251,2699,2699,.,0.8389078949
蛇行運転,nlpNounGroup,Alpha,1,1,Y,2692,,2692,,1
tel,,Alpha,4,3,Y,2693,,2693,,0.7368624046
免除,,Alpha,1,1,Y,2694,,2694,,1
貰う,,Alpha,1,1,Y,2695,,2695,,1
ばかり,,Alpha,2,2,Y,2696,,2696,,0.8245749364
わかり,,Alpha,1,1,Y,4252,2699,2699,.,1
閥,,Alpha,1,1,Y,2697,,2697,,1
鴨,,Alpha,1,1,Y,2698,,2698,,1
わかる,,Alpha,4,2,Y,2699,,2699,+,0.8576814834
医学部,,Alpha,2,1,Y,2700,,2700,,1
好調だ,,Alpha,1,1,Y,2701,,2701,+,1
為替相場公表,nlpNounGroup,Alpha,1,1,Y,2702,,2702,,1
ss-5,,Mixed,1,1,Y,2703,,2703,,1
真実,,Alpha,1,1,Y,2704,,2704,,1
宜しく,,Alpha,1,1,Y,4253,2669,2669,.,1
不振,,Alpha,1,1,Y,2705,,2705,,1
千里,,Alpha,1,1,Y,2706,,2706,,1
-27-1 電話番号,nlpNounGroup,Alpha,1,1,Y,2707,,2707,,1
教育,,Alpha,2,1,Y,2708,,2708,,1
食べ物,,Alpha,1,1,Y,2709,,2709,,1
-6662,,Num,1,1,Y,2710,,2710,,1
やり,,Alpha,1,1,Y,4254,2715,2715,.,1
韓国,,Alpha,1,1,Y,2711,,2711,,1
智治郎,,Alpha,1,1,Y,2712,,2712,,1
香川県,,Alpha,9,1,Y,2713,,2713,,1
とりどりだ,,Alpha,2,2,Y,2714,,2714,+,0.8245749364
やる,,Alpha,1,1,Y,2715,,2715,+,1
レイ,,Alpha,1,1,Y,2716,,2716,,1
聞か,,Alpha,1,1,Y,4255,2728,2728,.,1
対向,,Alpha,2,1,Y,2717,,2717,,1
追い越す,,Alpha,1,1,Y,2718,,2718,+,1
子供,,Alpha,1,1,Y,2719,,2719,,1
直行便,,Alpha,1,1,Y,2720,,2720,,1
スーザン,,Alpha,1,1,Y,2721,,2721,,1
バーレイ 訳　　　　 小川,nlpNounGroup,Alpha,1,1,Y,2722,,2722,,1
県内,,Alpha,3,1,Y,2723,,2723,,1
過半,,Alpha,1,1,Y,2724,,2724,,1
虫,,Alpha,1,1,Y,2725,,2725,,1
倒産,,Alpha,1,1,Y,2726,,2726,,1
振替,,Alpha,1,1,Y,2727,,2727,,1
聞く,,Alpha,3,3,Y,2728,,2728,+,0.7219578525
聞く,,Alpha,1,1,Y,2728,2728,2728,.,0.7219578525
面談,,Alpha,1,1,Y,2729,,2729,,1
あねは,,Alpha,1,1,Y,2730,,2730,,1
イラスト 紙おむつ,nlpNounGroup,Alpha,1,1,Y,2731,,2731,,1
一緒,,Alpha,4,4,Y,2732,,2732,,0.6491498728
火事,,Alpha,1,1,Y,2733,,2733,,1
主導権,,Alpha,2,2,Y,2734,,2734,,0.8245749364
山梨県,,Alpha,4,1,Y,2735,,2735,,1
http://www.pref.kumamoto.jp/default.aspx,,Mixed,1,1,Y,2736,,2736,,1
好調な,,Alpha,1,1,Y,4256,2701,2701,.,1
越し,,Alpha,2,2,Y,4257,2744,2744,.,0.8245749364
郷土,,Alpha,1,1,Y,2737,,2737,,1
くらい,,Alpha,5,4,Y,2738,,2738,,0.6628456418
お客さん,,Alpha,1,1,Y,2739,,2739,,1
